# M6 v11 canonical neutral chaoiton profile beta(r)
# ODE: beta'' + (2/r)beta' - (2/r^2)beta + lambda*beta + 4g*beta^3 = 0
"# g = 1.0, lambda = -0.26469686, m_J_raw = sqrt(-lambda) = 0.51448699"
"# eta = 0.42511430, H/Q_spherical = 2.11756090"
"# m_chi = 0.460004 MeV, m_J = 0.618427 MeV, C = 770.16 MeV*fm"
# natural length unit R_phys = hbar*c/m_e = 386.1593 fm
r_natural,r_fm,beta_natural,dbeta_dr_natural
23.69618287,9150.5007,9.0522324402e-07,-5.0585252628e-07
23.70298247,9153.1264,9.0179024506e-07,-5.0391478355e-07
23.70978206,9155.7522,8.9837039642e-07,-5.0198449569e-07
23.71658165,9158.3779,8.9496364750e-07,-5.0006163371e-07
23.72338124,9161.0036,8.9156994820e-07,-4.9814616888e-07
23.73018084,9163.6293,8.8818924839e-07,-4.9623807249e-07
23.73698043,9166.2551,8.8482149798e-07,-4.9433731582e-07
23.74378002,9168.8808,8.8146664688e-07,-4.9244387017e-07
23.75057962,9171.5065,8.7812464549e-07,-4.9055770711e-07
23.75737921,9174.1322,8.7479544465e-07,-4.8867879847e-07
23.76417880,9176.7580,8.7147899523e-07,-4.8680711609e-07
23.77097840,9179.3837,8.6817524808e-07,-4.8494263183e-07
23.77777799,9182.0094,8.6488415409e-07,-4.8308531752e-07
23.78457758,9184.6351,8.6160566462e-07,-4.8123514530e-07
23.79137717,9187.2609,8.5833973144e-07,-4.7939208755e-07
23.79817677,9189.8866,8.5508630638e-07,-4.7755611665e-07
23.80497636,9192.5123,8.5184534124e-07,-4.7572720499e-07
23.81177595,9195.1380,8.4861678786e-07,-4.7390532499e-07
23.81857555,9197.7638,8.4540059852e-07,-4.7209044929e-07
23.82537514,9200.3895,8.4219672594e-07,-4.7028255082e-07
23.83217473,9203.0152,8.3900512287e-07,-4.6848160250e-07
23.83897433,9205.6409,8.3582574205e-07,-4.6668757727e-07
23.84577392,9208.2667,8.3265853623e-07,-4.6490044805e-07
23.85257351,9210.8924,8.2950345863e-07,-4.6312018804e-07
23.85937310,9213.5181,8.2636046288e-07,-4.6134677069e-07
23.86617270,9216.1438,8.2322950262e-07,-4.5958016945e-07
23.87297229,9218.7696,8.2011053153e-07,-4.5782035777e-07
23.87977188,9221.3953,8.1700350326e-07,-4.5606730911e-07
23.88657148,9224.0210,8.1390837192e-07,-4.5432099719e-07
23.89337107,9226.6467,8.1082509204e-07,-4.5258139596e-07
23.90017066,9229.2725,8.0775361817e-07,-4.5084847940e-07
23.90697026,9231.8982,8.0469390485e-07,-4.4912222147e-07
23.91376985,9234.5239,8.0164590667e-07,-4.4740259616e-07
23.92056944,9237.1497,7.9860957859e-07,-4.4568957768e-07
23.92736904,9239.7754,7.9558487602e-07,-4.4398314050e-07
23.93416863,9242.4011,7.9257175440e-07,-4.4228325909e-07
23.94096822,9245.0268,7.8957016915e-07,-4.4058990794e-07
23.94776781,9247.6526,7.8658007571e-07,-4.3890306151e-07
23.95456741,9250.2783,7.8360142993e-07,-4.3722269454e-07
23.96136700,9252.9040,7.8063418808e-07,-4.3554878198e-07
23.96816659,9255.5297,7.7767830644e-07,-4.3388129880e-07
23.97496619,9258.1555,7.7473374130e-07,-4.3222021998e-07
23.98176578,9260.7812,7.7180044897e-07,-4.3056552050e-07
23.98856537,9263.4069,7.6887838614e-07,-4.2891717555e-07
23.99536497,9266.0326,7.6596750992e-07,-4.2727516060e-07
24.00216456,9268.6584,7.6306777745e-07,-4.2563945110e-07
24.00896415,9271.2841,7.6017914585e-07,-4.2401002249e-07
24.01576374,9273.9098,7.5730157226e-07,-4.2238685026e-07
24.02256334,9276.5355,7.5443501422e-07,-4.2076991009e-07
24.02936293,9279.1613,7.5157942967e-07,-4.1915917789e-07
24.03616252,9281.7870,7.4873477656e-07,-4.1755462961e-07
24.04296212,9284.4127,7.4590101286e-07,-4.1595624117e-07
24.04976171,9287.0384,7.4307809652e-07,-4.1436398853e-07
24.05656130,9289.6642,7.4026598590e-07,-4.1277784783e-07
24.06336090,9292.2899,7.3746463975e-07,-4.1119779547e-07
24.07016049,9294.9156,7.3467401683e-07,-4.0962380785e-07
24.07696008,9297.5413,7.3189407591e-07,-4.0805586137e-07
24.08375967,9300.1671,7.2912477578e-07,-4.0649393243e-07
24.09055927,9302.7928,7.2636607558e-07,-4.0493799766e-07
24.09735886,9305.4185,7.2361793486e-07,-4.0338803390e-07
24.10415845,9308.0443,7.2088031318e-07,-4.0184401801e-07
24.11095805,9310.6700,7.1815317010e-07,-4.0030592686e-07
24.11775764,9313.2957,7.1543646519e-07,-3.9877373730e-07
24.12455723,9315.9214,7.1273015840e-07,-3.9724742641e-07
24.13135683,9318.5472,7.1003421005e-07,-3.9572697149e-07
24.13815642,9321.1729,7.0734858047e-07,-3.9421234984e-07
24.14495601,9323.7986,7.0467323001e-07,-3.9270353877e-07
24.15175560,9326.4243,7.0200811903e-07,-3.9120051559e-07
24.15855520,9329.0501,6.9935320823e-07,-3.8970325782e-07
24.16535479,9331.6758,6.9670845869e-07,-3.8821174320e-07
24.17215438,9334.3015,6.9407383154e-07,-3.8672594947e-07
24.17895398,9336.9272,6.9144928786e-07,-3.8524585438e-07
24.18575357,9339.5530,6.8883478879e-07,-3.8377143568e-07
24.19255316,9342.1787,6.8623029577e-07,-3.8230267133e-07
24.19935276,9344.8044,6.8363577066e-07,-3.8083953949e-07
24.20615235,9347.4301,6.8105117530e-07,-3.7938201834e-07
24.21295194,9350.0559,6.7847647155e-07,-3.7793008607e-07
24.21975153,9352.6816,6.7591162129e-07,-3.7648372084e-07
24.22655113,9355.3073,6.7335658670e-07,-3.7504290105e-07
24.23335072,9357.9330,6.7081133037e-07,-3.7360760528e-07
24.24015031,9360.5588,6.6827581489e-07,-3.7217781213e-07
24.24694991,9363.1845,6.6575000285e-07,-3.7075350020e-07
24.25374950,9365.8102,6.6323385685e-07,-3.6933464811e-07
24.26054909,9368.4359,6.6072733982e-07,-3.6792123465e-07
24.26734869,9371.0617,6.5823041505e-07,-3.6651323881e-07
24.27414828,9373.6874,6.5574304585e-07,-3.6511063962e-07
24.28094787,9376.3131,6.5326519555e-07,-3.6371341610e-07
24.28774746,9378.9389,6.5079682746e-07,-3.6232154726e-07
24.29454706,9381.5646,6.4833790522e-07,-3.6093501232e-07
24.30134665,9384.1903,6.4588839284e-07,-3.5955379067e-07
24.30814624,9386.8160,6.4344825432e-07,-3.5817786175e-07
24.31494584,9389.4418,6.4101745371e-07,-3.5680720497e-07
24.32174543,9392.0675,6.3859595501e-07,-3.5544179977e-07
24.32854502,9394.6932,6.3618372258e-07,-3.5408162575e-07
24.33534462,9397.3189,6.3378072110e-07,-3.5272666272e-07
24.34214421,9399.9447,6.3138691529e-07,-3.5137689050e-07
24.34894380,9402.5704,6.2900226987e-07,-3.5003228891e-07
24.35574339,9405.1961,6.2662674956e-07,-3.4869283778e-07
24.36254299,9407.8218,6.2426031937e-07,-3.4735851711e-07
24.36934258,9410.4476,6.2190294468e-07,-3.4602930710e-07
24.37614217,9413.0733,6.1955459089e-07,-3.4470518795e-07
24.38294177,9415.6990,6.1721522339e-07,-3.4338613989e-07
24.38974136,9418.3247,6.1488480759e-07,-3.4207214313e-07
24.39654095,9420.9505,6.1256330918e-07,-3.4076317805e-07
24.40334055,9423.5762,6.1025069419e-07,-3.3945922524e-07
24.41014014,9426.2019,6.0794692869e-07,-3.3816026529e-07
24.41693973,9428.8276,6.0565197874e-07,-3.3686627880e-07
24.42373932,9431.4534,6.0336581041e-07,-3.3557724637e-07
24.43053892,9434.0791,6.0108839005e-07,-3.3429314875e-07
24.43733851,9436.7048,5.9881968436e-07,-3.3301396691e-07
24.44413810,9439.3305,5.9655966005e-07,-3.3173968183e-07
24.45093770,9441.9563,5.9430828383e-07,-3.3047027446e-07
24.45773729,9444.5820,5.9206552244e-07,-3.2920572579e-07
24.46453688,9447.2077,5.8983134286e-07,-3.2794601695e-07
24.47133648,9449.8334,5.8760571243e-07,-3.2669112926e-07
24.47813607,9452.4592,5.8538859851e-07,-3.2544104406e-07
24.48493566,9455.0849,5.8317996846e-07,-3.2419574270e-07
24.49173526,9457.7106,5.8097978964e-07,-3.2295520652e-07
24.49853485,9460.3364,5.7878802967e-07,-3.2171941701e-07
24.50533444,9462.9621,5.7660465653e-07,-3.2048835586e-07
24.51213403,9465.5878,5.7442963820e-07,-3.1926200478e-07
24.51893363,9468.2135,5.7226294267e-07,-3.1804034545e-07
24.52573322,9470.8393,5.7010453793e-07,-3.1682335959e-07
24.53253281,9473.4650,5.6795439222e-07,-3.1561102905e-07
24.53933241,9476.0907,5.6581247414e-07,-3.1440333586e-07
24.54613200,9478.7164,5.6367875228e-07,-3.1320026209e-07
24.55293159,9481.3422,5.6155319524e-07,-3.1200178979e-07
24.55973119,9483.9679,5.5943577164e-07,-3.1080790101e-07
24.56653078,9486.5936,5.5732645034e-07,-3.0961857796e-07
24.57333037,9489.2193,5.5522520052e-07,-3.0843380303e-07
24.58012996,9491.8451,5.5313199138e-07,-3.0725355861e-07
24.58692956,9494.4708,5.5104679215e-07,-3.0607782711e-07
24.59372915,9497.0965,5.4896957202e-07,-3.0490659094e-07
24.60052874,9499.7222,5.4690030046e-07,-3.0373983263e-07
24.60732834,9502.3480,5.4483894725e-07,-3.0257753491e-07
24.61412793,9504.9737,5.4278548218e-07,-3.0141968054e-07
24.62092752,9507.5994,5.4073987506e-07,-3.0026625224e-07
24.62772712,9510.2251,5.3870209570e-07,-2.9911723276e-07
24.63452671,9512.8509,5.3667211413e-07,-2.9797260499e-07
24.64132630,9515.4766,5.3464990072e-07,-2.9683235198e-07
24.64812589,9518.1023,5.3263542586e-07,-2.9569645681e-07
24.65492549,9520.7280,5.3062865991e-07,-2.9456490255e-07
24.66172508,9523.3538,5.2862957328e-07,-2.9343767229e-07
24.66852467,9525.9795,5.2663813658e-07,-2.9231474923e-07
24.67532427,9528.6052,5.2465432073e-07,-2.9119611676e-07
24.68212386,9531.2310,5.2267809670e-07,-2.9008175828e-07
24.68892345,9533.8567,5.2070943544e-07,-2.8897165719e-07
24.69572305,9536.4824,5.1874830790e-07,-2.8786579690e-07
24.70252264,9539.1081,5.1679468526e-07,-2.8676416095e-07
24.70932223,9541.7339,5.1484853902e-07,-2.8566673303e-07
24.71612182,9544.3596,5.1290984069e-07,-2.8457349687e-07
24.72292142,9546.9853,5.1097856178e-07,-2.8348443620e-07
24.72972101,9549.6110,5.0905467381e-07,-2.8239953474e-07
24.73652060,9552.2368,5.0713814851e-07,-2.8131877634e-07
24.74332020,9554.8625,5.0522895792e-07,-2.8024214502e-07
24.75011979,9557.4882,5.0332707410e-07,-2.7916962482e-07
24.75691938,9560.1139,5.0143246912e-07,-2.7810119977e-07
24.76371898,9562.7397,4.9954511503e-07,-2.7703685392e-07
24.77051857,9565.3654,4.9766498412e-07,-2.7597657142e-07
24.77731816,9567.9911,4.9579204896e-07,-2.7492033661e-07
24.78411775,9570.6168,4.9392628216e-07,-2.7386813382e-07
24.79091735,9573.2426,4.9206765630e-07,-2.7281994741e-07
24.79771694,9575.8683,4.9021614399e-07,-2.7177576172e-07
24.80451653,9578.4940,4.8837171805e-07,-2.7073556121e-07
24.81131613,9581.1197,4.8653435158e-07,-2.6969933052e-07
24.81811572,9583.7455,4.8470401770e-07,-2.6866705430e-07
24.82491531,9586.3712,4.8288068953e-07,-2.6763871719e-07
24.83171491,9588.9969,4.8106434022e-07,-2.6661430384e-07
24.83851450,9591.6226,4.7925494309e-07,-2.6559379901e-07
24.84531409,9594.2484,4.7745247176e-07,-2.6457718763e-07
24.85211368,9596.8741,4.7565689988e-07,-2.6356445465e-07
24.85891328,9599.4998,4.7386820109e-07,-2.6255558500e-07
24.86571287,9602.1255,4.7208634904e-07,-2.6155056364e-07
24.87251246,9604.7513,4.7031131756e-07,-2.6054937562e-07
24.87931206,9607.3770,4.6854308080e-07,-2.5955200615e-07
24.88611165,9610.0027,4.6678161290e-07,-2.5855844047e-07
24.89291124,9612.6285,4.6502688801e-07,-2.5756866381e-07
24.89971084,9615.2542,4.6327888029e-07,-2.5658266142e-07
24.90651043,9617.8799,4.6153756408e-07,-2.5560041862e-07
24.91331002,9620.5056,4.5980291401e-07,-2.5462192092e-07
24.92010961,9623.1314,4.5807490473e-07,-2.5364715385e-07
24.92690921,9625.7571,4.5635351088e-07,-2.5267610292e-07
24.93370880,9628.3828,4.5463870713e-07,-2.5170875365e-07
24.94050839,9631.0085,4.5293046830e-07,-2.5074509166e-07
24.94730799,9633.6343,4.5122876951e-07,-2.4978510273e-07
24.95410758,9636.2600,4.4953358590e-07,-2.4882877267e-07
24.96090717,9638.8857,4.4784489260e-07,-2.4787608727e-07
24.96770677,9641.5114,4.4616266476e-07,-2.4692703232e-07
24.97450636,9644.1372,4.4448687770e-07,-2.4598159373e-07
24.98130595,9646.7629,4.4281750700e-07,-2.4503975755e-07
24.98810555,9649.3886,4.4115452829e-07,-2.4410150986e-07
24.99490514,9652.0143,4.3949791718e-07,-2.4316683672e-07
25.00170473,9654.6401,4.3784764928e-07,-2.4223572421e-07
25.00850432,9657.2658,4.3620370040e-07,-2.4130815849e-07
25.01530392,9659.8915,4.3456604660e-07,-2.4038412589e-07
25.02210351,9662.5172,4.3293466395e-07,-2.3946361275e-07
25.02890310,9665.1430,4.3130952855e-07,-2.3854660541e-07
25.03570270,9667.7687,4.2969061649e-07,-2.3763309021e-07
25.04250229,9670.3944,4.2807790401e-07,-2.3672305358e-07
25.04930188,9673.0201,4.2647136765e-07,-2.3581648211e-07
25.05610148,9675.6459,4.2487098395e-07,-2.3491336240e-07
25.06290107,9678.2716,4.2327672946e-07,-2.3401368105e-07
25.06970066,9680.8973,4.2168858072e-07,-2.3311742467e-07
25.07650025,9683.5231,4.2010651445e-07,-2.3222457995e-07
25.08329985,9686.1488,4.1853050762e-07,-2.3133513374e-07
25.09009944,9688.7745,4.1696053722e-07,-2.3044907289e-07
25.09689903,9691.4002,4.1539658027e-07,-2.2956638427e-07
25.10369863,9694.0260,4.1383861376e-07,-2.2868705474e-07
25.11049822,9696.6517,4.1228661484e-07,-2.2781107124e-07
25.11729781,9699.2774,4.1074056093e-07,-2.2693842087e-07
25.12409741,9701.9031,4.0920042948e-07,-2.2606909075e-07
25.13089700,9704.5289,4.0766619792e-07,-2.2520306799e-07
25.13769659,9707.1546,4.0613784370e-07,-2.2434033970e-07
25.14449618,9709.7803,4.0461534442e-07,-2.2348089308e-07
25.15129578,9712.4060,4.0309867792e-07,-2.2262471548e-07
25.15809537,9715.0318,4.0158782209e-07,-2.2177179426e-07
25.16489496,9717.6575,4.0008275479e-07,-2.2092211678e-07
25.17169456,9720.2832,3.9858345391e-07,-2.2007567039e-07
25.17849415,9722.9089,3.9708989747e-07,-2.1923244254e-07
25.18529374,9725.5347,3.9560206374e-07,-2.1839242083e-07
25.19209334,9728.1604,3.9411993104e-07,-2.1755559286e-07
25.19889293,9730.7861,3.9264347766e-07,-2.1672194622e-07
25.20569252,9733.4118,3.9117268190e-07,-2.1589146852e-07
25.21249211,9736.0376,3.8970752222e-07,-2.1506414746e-07
25.21929171,9738.6633,3.8824797730e-07,-2.1423997084e-07
25.22609130,9741.2890,3.8679402587e-07,-2.1341892653e-07
25.23289089,9743.9147,3.8534564664e-07,-2.1260100235e-07
25.23969049,9746.5405,3.8390281835e-07,-2.1178618615e-07
25.24649008,9749.1662,3.8246551984e-07,-2.1097446585e-07
25.25328967,9751.7919,3.8103373022e-07,-2.1016582951e-07
25.26008927,9754.4177,3.7960742863e-07,-2.0936026520e-07
25.26688886,9757.0434,3.7818659419e-07,-2.0855776101e-07
25.27368845,9759.6691,3.7677120604e-07,-2.0775830500e-07
25.28048804,9762.2948,3.7536124343e-07,-2.0696188533e-07
25.28728764,9764.9206,3.7395668588e-07,-2.0616849029e-07
25.29408723,9767.5463,3.7255751292e-07,-2.0537810818e-07
25.30088682,9770.1720,3.7116370408e-07,-2.0459072730e-07
25.30768642,9772.7977,3.6977523888e-07,-2.0380633596e-07
25.31448601,9775.4235,3.6839209701e-07,-2.0302492254e-07
25.32128560,9778.0492,3.6701425835e-07,-2.0224647556e-07
25.32808520,9780.6749,3.6564170284e-07,-2.0147098353e-07
25.33488479,9783.3006,3.6427441039e-07,-2.0069843499e-07
25.34168438,9785.9264,3.6291236094e-07,-1.9992881847e-07
25.34848397,9788.5521,3.6155553453e-07,-1.9916212257e-07
25.35528357,9791.1778,3.6020391147e-07,-1.9839833602e-07
25.36208316,9793.8035,3.5885747206e-07,-1.9763744757e-07
25.36888275,9796.4293,3.5751619660e-07,-1.9687944597e-07
25.37568235,9799.0550,3.5618006543e-07,-1.9612431997e-07
25.38248194,9801.6807,3.5484905896e-07,-1.9537205838e-07
25.38928153,9804.3064,3.5352315788e-07,-1.9462265016e-07
25.39608113,9806.9322,3.5220234286e-07,-1.9387608428e-07
25.40288072,9809.5579,3.5088659461e-07,-1.9313234968e-07
25.40968031,9812.1836,3.4957589382e-07,-1.9239143535e-07
25.41647990,9814.8093,3.4827022129e-07,-1.9165333031e-07
25.42327950,9817.4351,3.4696955807e-07,-1.9091802372e-07
25.43007909,9820.0608,3.4567388522e-07,-1.9018550476e-07
25.43687868,9822.6865,3.4438318380e-07,-1.8945576260e-07
25.44367828,9825.3122,3.4309743488e-07,-1.8872878643e-07
25.45047787,9827.9380,3.4181661965e-07,-1.8800456547e-07
25.45727746,9830.5637,3.4054071949e-07,-1.8728308911e-07
25.46407706,9833.1894,3.3926971585e-07,-1.8656434673e-07
25.47087665,9835.8152,3.3800359015e-07,-1.8584832770e-07
25.47767624,9838.4409,3.3674232381e-07,-1.8513502141e-07
25.48447584,9841.0666,3.3548589839e-07,-1.8442441731e-07
25.49127543,9843.6923,3.3423429565e-07,-1.8371650497e-07
25.49807502,9846.3181,3.3298749736e-07,-1.8301127398e-07
25.50487461,9848.9438,3.3174548532e-07,-1.8230871392e-07
25.51167421,9851.5695,3.3050824130e-07,-1.8160881438e-07
25.51847380,9854.1952,3.2927574722e-07,-1.8091156502e-07
25.52527339,9856.8210,3.2804798519e-07,-1.8021695559e-07
25.53207299,9859.4467,3.2682493733e-07,-1.7952497588e-07
25.53887258,9862.0724,3.2560658579e-07,-1.7883561569e-07
25.54567217,9864.6981,3.2439291270e-07,-1.7814886480e-07
25.55247177,9867.3239,3.2318390031e-07,-1.7746471305e-07
25.55927136,9869.9496,3.2197953108e-07,-1.7678315042e-07
25.56607095,9872.5753,3.2077978749e-07,-1.7610416687e-07
25.57287054,9875.2010,3.1958465201e-07,-1.7542775240e-07
25.57967014,9877.8268,3.1839410714e-07,-1.7475389699e-07
25.58646973,9880.4525,3.1720813545e-07,-1.7408259067e-07
25.59326932,9883.0782,3.1602671974e-07,-1.7341382361e-07
25.60006892,9885.7039,3.1484984284e-07,-1.7274758597e-07
25.60686851,9888.3297,3.1367748755e-07,-1.7208386793e-07
25.61366810,9890.9554,3.1250963671e-07,-1.7142265967e-07
25.62046770,9893.5811,3.1134627322e-07,-1.7076395140e-07
25.62726729,9896.2068,3.1018738022e-07,-1.7010773349e-07
25.63406688,9898.8326,3.0903294085e-07,-1.6945399629e-07
25.64086647,9901.4583,3.0788293827e-07,-1.6880273016e-07
25.64766607,9904.0840,3.0673735563e-07,-1.6815392546e-07
25.65446566,9906.7098,3.0559617617e-07,-1.6750757261e-07
25.66126525,9909.3355,3.0445938336e-07,-1.6686366214e-07
25.66806485,9911.9612,3.0332696065e-07,-1.6622218459e-07
25.67486444,9914.5869,3.0219889153e-07,-1.6558313051e-07
25.68166403,9917.2127,3.0107515947e-07,-1.6494649045e-07
25.68846363,9919.8384,2.9995574804e-07,-1.6431225499e-07
25.69526322,9922.4641,2.9884064102e-07,-1.6368041486e-07
25.70206281,9925.0898,2.9772982219e-07,-1.6305096079e-07
25.70886240,9927.7156,2.9662327536e-07,-1.6242388348e-07
25.71566200,9930.3413,2.9552098430e-07,-1.6179917368e-07
25.72246159,9932.9670,2.9442293292e-07,-1.6117682216e-07
25.72926118,9935.5927,2.9332910529e-07,-1.6055681980e-07
25.73606078,9938.2185,2.9223948553e-07,-1.5993915751e-07
25.74286037,9940.8442,2.9115405773e-07,-1.5932382620e-07
25.74965996,9943.4699,2.9007280600e-07,-1.5871081676e-07
25.75645956,9946.0956,2.8899571454e-07,-1.5810012015e-07
25.76325915,9948.7214,2.8792276774e-07,-1.5749172743e-07
25.77005874,9951.3471,2.8685395001e-07,-1.5688562968e-07
25.77685833,9953.9728,2.8578924576e-07,-1.5628181797e-07
25.78365793,9956.5985,2.8472863941e-07,-1.5568028338e-07
25.79045752,9959.2243,2.8367211546e-07,-1.5508101703e-07
25.79725711,9961.8500,2.8261965860e-07,-1.5448401017e-07
25.80405671,9964.4757,2.8157125354e-07,-1.5388925402e-07
25.81085630,9967.1014,2.8052688499e-07,-1.5329673985e-07
25.81765589,9969.7272,2.7948653767e-07,-1.5270645889e-07
25.82445549,9972.3529,2.7845019638e-07,-1.5211840244e-07
25.83125508,9974.9786,2.7741784611e-07,-1.5153256191e-07
25.83805467,9977.6044,2.7638947185e-07,-1.5094892870e-07
25.84485426,9980.2301,2.7536505863e-07,-1.5036749422e-07
25.85165386,9982.8558,2.7434459144e-07,-1.4978824989e-07
25.85845345,9985.4815,2.7332805538e-07,-1.4921118717e-07
25.86525304,9988.1073,2.7231543573e-07,-1.4863629763e-07
25.87205264,9990.7330,2.7130671779e-07,-1.4806357284e-07
25.87885223,9993.3587,2.7030188684e-07,-1.4749300437e-07
25.88565182,9995.9844,2.6930092819e-07,-1.4692458380e-07
25.89245142,9998.6102,2.6830382722e-07,-1.4635830276e-07
25.89925101,10001.2359,2.6731056949e-07,-1.4579415297e-07
25.90605060,10003.8616,2.6632114057e-07,-1.4523212617e-07
25.91285019,10006.4873,2.6533552606e-07,-1.4467221409e-07
25.91964979,10009.1131,2.6435371152e-07,-1.4411440846e-07
25.92644938,10011.7388,2.6337568263e-07,-1.4355870108e-07
25.93324897,10014.3645,2.6240142522e-07,-1.4300508383e-07
25.94004857,10016.9902,2.6143092514e-07,-1.4245354859e-07
25.94684816,10019.6160,2.6046416827e-07,-1.4190408726e-07
25.95364775,10022.2417,2.5950114046e-07,-1.4135669173e-07
25.96044735,10024.8674,2.5854182764e-07,-1.4081135395e-07
25.96724694,10027.4931,2.5758621593e-07,-1.4026806595e-07
25.97404653,10030.1189,2.5663429146e-07,-1.3972681977e-07
25.98084613,10032.7446,2.5568604036e-07,-1.3918760747e-07
25.98764572,10035.3703,2.5474144878e-07,-1.3865042109e-07
25.99444531,10037.9960,2.5380050290e-07,-1.3811525273e-07
26.00124490,10040.6218,2.5286318912e-07,-1.3758209457e-07
26.00804450,10043.2475,2.5192949384e-07,-1.3705093880e-07
26.01484409,10045.8732,2.5099940345e-07,-1.3652177764e-07
26.02164368,10048.4989,2.5007290436e-07,-1.3599460327e-07
26.02844328,10051.1247,2.4914998304e-07,-1.3546940795e-07
26.03524287,10053.7504,2.4823062613e-07,-1.3494618400e-07
26.04204246,10056.3761,2.4731482030e-07,-1.3442492377e-07
26.04884206,10059.0019,2.4640255220e-07,-1.3390561961e-07
26.05564165,10061.6276,2.4549380852e-07,-1.3338826387e-07
26.06244124,10064.2533,2.4458857598e-07,-1.3287284893e-07
26.06924083,10066.8790,2.4368684147e-07,-1.3235936728e-07
26.07604043,10069.5048,2.4278859192e-07,-1.3184781141e-07
26.08284002,10072.1305,2.4189381426e-07,-1.3133817381e-07
26.08963961,10074.7562,2.4100249540e-07,-1.3083044697e-07
26.09643921,10077.3819,2.4011462234e-07,-1.3032462343e-07
26.10323880,10080.0077,2.3923018223e-07,-1.2982069581e-07
26.11003839,10082.6334,2.3834916224e-07,-1.2931865674e-07
26.11683799,10085.2591,2.3747154955e-07,-1.2881849886e-07
26.12363758,10087.8848,2.3659733134e-07,-1.2832021480e-07
26.13043717,10090.5106,2.3572649483e-07,-1.2782379725e-07
26.13723676,10093.1363,2.3485902745e-07,-1.2732923895e-07
